"Region","naics","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Detroit",523130,15,24,10,10,7,27,28,26,30,32,39,0.0000207210610458398,0.315675411537621,0.6,-0.583333333333333,0,-0.3,2.85714285714286,0.037037037037037,-0.0714285714285714,0.153846153846154,0.0666666666666667,0.21875,-0.00149339857673197,0.0180546152110133,0.0986477499445799,0.0704196933010492,0.0918001885014137,0.0284012430939227,-0.0649710400402921,0.11410359996409,-0.30983078162772,-0.0482194979568009,-0.0226938174681059,-0.0201364912291622,"Commodity Contracts Dealing","5"
"Detroit",523140,21,20,19,19,22,23,19,3,3,6,8,0.00000425047406068508,0.0574876938785032,-0.0476190476190477,-0.05,0,0.157894736842105,0.0454545454545454,-0.173913043478261,-0.842105263157895,0,1,0.333333333333333,0.0458133566038705,-0.0946558296770481,0.0681655676491619,-0.0879880996653031,-0.153156091991518,-0.00703004622496151,-0.0494617398894385,0.0259157228854199,0.0111387369467926,-0.00698337759417722,-0.111133122028526,0.00191563446157661,"Commodity Contracts Brokerage","5"
"Detroit",523210,37,37,12,0,0,0,0,0,0,0,0,0,0,0,-0.675675675675676,-1,NA,NA,NA,NA,NA,NA,NA,0.058968058968059,0.261684820074452,0.155392853240083,-0.166083420032157,-0.326641714869003,-0.0576048509348156,0.0257372654155497,0.0512284370099321,-0.00994530084535061,0.0872258496567888,-0.0583615645210964,-0.00824208071831388,"Securities and Commodity Exchanges","5"
"Detroit",523910,339,340,311,229,261,228,233,939,303,314,312,0.000165768488366718,0.521348674071357,0.00294985250737456,-0.0852941176470589,-0.263665594855305,0.139737991266376,-0.126436781609195,0.0219298245614035,3.03004291845494,-0.677316293929712,0.0363036303630364,-0.00636942675159236,0.0455656885763891,0.0631208424067058,-0.0273576699682931,0.15702169397646,-0.135961303513102,-0.0555202862584406,-0.0146654445462878,0.224682170542636,-0.0313449463236783,-0.00883475351560459,0.0177215189873419,-0.000593826868041083,"Miscellaneous Intermediation","5"
"Detroit",523920,958,1041,1450,1594,1624,1392,1541,1720,1571,1528,1403,0.000745426888392646,0.324978571758638,0.0866388308977035,0.392891450528338,0.0993103448275863,0.0188205771643664,-0.142857142857143,0.107040229885057,0.116158338741077,-0.0866279069767442,-0.0273711012094208,-0.0818062827225131,-0.0293674211290641,0.20847102419405,-0.0710459398313483,0.227018160043878,-0.0202707413194231,-0.0276887143897599,-0.0108011072318772,0.125501562350402,0.00824762199365869,0.0558766342093859,0.011186860523821,-0.00925301592018579,"Portfolio Management","5"
"Detroit",523930,1157,1954,1365,1182,1578,1788,1834,1129,1079,1173,1457,0.00077411758830227,0.906066632202775,0.688850475367329,-0.3014329580348,-0.134065934065934,0.33502538071066,0.133079847908745,0.0257270693512304,-0.384405670665213,-0.0442869796279893,0.0871177015755329,0.242114236999148,-0.0188940769002225,0.0752079776219712,0.0296480247320274,-0.238000311733484,0.058522721155813,0.120216022700691,0.114124365597451,-0.202268708286816,0.0473174518857515,-0.023253091958956,0.0355302576393051,-0.000541117721308032,"Investment Advice","5"
"Detroit",523991,449,723,586,802,583,557,571,164,151,258,146,0.0000775711516075027,0.213542204781102,0.610244988864143,-0.189488243430152,0.368600682593857,-0.273067331670823,-0.0445969125214408,0.0251346499102334,-0.712784588441331,-0.0792682926829268,0.708609271523179,-0.434108527131783,-0.0400076613548714,-0.00356364626838568,-0.0278821841044216,0.112642062097247,-0.0371087991238785,-0.0585739282589677,-0.0234654523488685,0.0413256566425582,0.0671936758893281,0.0539499036608864,-0.104407881373146,-0.00176729448130833,"Trust, Fiduciary, and Custody Activities","5"
"Detroit",523999,11,9,12,9,3,5,10,3,18,26,41,0.000021783679561011,0.115876742995865,-0.181818181818182,0.333333333333333,-0.25,-0.666666666666667,0.666666666666667,1,-0.7,5,0.444444444444444,0.576923076923077,0.206604742059288,0.125014065488916,0.0450090018003602,0.159360643185299,-0.0167588541236687,0.147691015952981,0.41122247421172,0.0518921721099015,-0.130501207431866,0.223998186249504,0.0565871729567029,-0.00207722701680175,"Miscellaneous Financial Investment Activities","5"
"Detroit",524113,2749,2545,2546,2967,3081,2665,2499,2141,2076,1966,2046,0.00108705874102021,0.39532357847863,-0.0742088032011641,0.000392927308447977,0.165357423409269,0.0384226491405459,-0.135021097046414,-0.0622889305816136,-0.143257302921168,-0.0303596450256889,-0.0529865125240848,0.0406917599186165,-0.00479056995542327,-0.00341104350143762,0.0160125186713138,0.0946785661279799,-0.0820310401547147,-0.0165920757093572,-0.024925472949231,-0.0143012415139961,-0.0436677231517653,0.0186765485688918,0.0100780214392504,-0.00216257972101337,"Direct Life Insurance Carriers","5"
"Detroit",524114,8866,10089,10704,11095,10839,10172,9766,9833,8827,9719,9480,0.00503681176191182,1.40363196636307,0.137942702458832,0.0609574784418674,0.0365284005979074,-0.0230734565119424,-0.0615370421625612,-0.0399134880062918,0.0068605365553962,-0.102308552832299,0.101053585589668,-0.0245910073052783,-0.0106963022523341,0.0288154179413143,-0.0114527570789866,0.0876976737454531,0.0120462423130914,-0.0340958144977331,-0.0692829644215871,0.0491784498160928,0.0273187481559438,-0.0485305158798361,0.0351812062671129,-0.00259355983052216,"Direct Health and Medical Insurance Carriers","5"
"Detroit",524126,6818,6842,7724,5423,4520,3680,3644,6012,4727,5671,5509,0.00292698270003926,0.6669944045635,0.00352009386916974,0.12890967553347,-0.297902641118591,-0.1665130001844,-0.185840707964602,-0.00978260869565217,0.649835345773875,-0.213739188290087,0.199703829067062,-0.0285663904073356,0.01971334010626,-0.0168858105508161,0.0179300021574809,0.0286335927975241,0.011885138289182,-0.0505483534978934,-0.0412748181285029,-0.0106644547211048,0.0148474534216176,0.032770141708188,0.0168693882460305,0.00169922318476101,"Direct Property and Casualty Insurance Carriers","5"
"Detroit",524127,987,1003,747,490,1541,338,603,468,401,329,352,0.000187020858670144,0.467700186551495,0.0162107396149949,-0.255234297108674,-0.344042838018742,2.14489795918367,-0.780661907852044,0.784023668639053,-0.223880597014925,-0.143162393162393,-0.179551122194514,0.0699088145896656,-0.0213586846584958,0.383815534105369,-0.135903032554684,-0.225683359668075,-0.209211932756778,-0.202910508022329,0.179531790252604,-0.0317780391717545,-0.151146421890969,0.0108135123469411,0.090774244297112,-0.00195713409725701,"Direct Title Insurance Carriers","5"
"Detroit",524128,86,98,86,137,52,37,17,38,199,255,255,0.000135483860684337,0.578306286446063,0.13953488372093,-0.122448979591837,0.593023255813953,-0.62043795620438,-0.288461538461538,-0.540540540540541,1.23529411764706,4.23684210526316,0.28140703517588,0,0.152153876464285,0.0427722440780112,0.0626906405522556,0.44746582068132,-0.0850075666649273,-0.0610242956541577,0.055150631681244,0.392700897996776,0.11168058196247,0.0578896490184415,-0.000632622219098211,-0.00335682793748135,"Other Direct Insurance (except Life, Health, and Medical) Carriers","5"
"Detroit",524130,547,523,553,43,3,41,80,113,115,114,118,0.0000626944923951049,0.538645489613428,-0.0438756855575868,0.0573613766730401,-0.922242314647378,-0.930232558139535,12.6666666666667,0.951219512195122,0.4125,0.0176991150442478,-0.00869565217391299,0.0350877192982457,-0.0166016417564909,0.0104754230459307,-0.0632110579479001,-0.218205550195789,0.0135743321718931,-0.0212705006087517,-0.0324162154251427,-0.11154806019814,0.108018386108274,0.0825074902051164,0.00255482222695336,0.0132930376926918,"Reinsurance Carriers","5"
"Detroit",524291,607,3460,3736,590,610,611,619,559,522,509,502,0.000266717247307989,0.855552194759816,4.7001647446458,0.0797687861271676,-0.842077087794433,0.0338983050847457,0.00163934426229506,0.0130932896890343,-0.0969305331179321,-0.0661896243291592,-0.024904214559387,-0.0137524557956779,-0.240360976125055,0.0591791481884361,-0.0533644066122885,-0.145062694289708,-0.0722094782566255,-0.0170178068860307,-0.0173124264154982,0.00838665759019741,0.0126643804174655,-0.0237587328675803,0.033514517494742,0.00609931637282776,"Claims Adjusting","5"
"Detroit",524298,157,280,220,300,301,289,216,232,139,542,493,0.000261935463989718,0.808031581137324,0.78343949044586,-0.214285714285714,0.363636363636364,0.00333333333333341,-0.0398671096345515,-0.252595155709343,0.0740740740740742,-0.400862068965517,2.89928057553957,-0.0904059040590406,0.0612567120689146,0.0811937386368675,-0.0426134033303257,0.0865784175127446,-0.0195552751931872,0.0203072221328615,-0.0296772159382021,0.0183590576766857,0.0565571155073388,0.424990562476406,0.0423068771855462,0.0171933215642228,"All Other Insurance Related Activities","5"
"Detroit",525910,12,4,2,0,2,5,6,4,6,4,8,0.00000425047406068508,0.400228522005964,-0.666666666666667,-0.5,-1,NA,1.5,0.2,-0.333333333333333,0.5,-0.333333333333333,1,0.129494949494949,-0.0661571530929066,0.247058823529412,0.0658326497128794,-0.05233788724264,0.00649746192893397,-0.837199919306032,-0.14002478314746,1.05331412103746,-0.0835087719298245,-0.0130168453292496,0.0120905387232228,"Open-End Investment Funds","5"
"Detroit",525990,88,199,151,111,19,20,12,12,36,45,50,0.0000265654628792818,0.536674605594299,1.26136363636364,-0.241206030150754,-0.264900662251656,-0.828828828828829,0.0526315789473684,-0.4,0,2,0.25,0.111111111111111,0.0390577436519997,0.117117117117117,0.282258064516129,-0.0624328884798282,-0.256053664921466,-0.19793270288102,-0.131066630106937,0.371726096560429,0.295146077754773,0.234635879218472,-0.135663933247015,0.00684676023049693,"Other Financial Vehicles","5"
"Detroit",532112,88,98,97,31,65,71,71,75,97,108,106,0.0000563187813040773,0.849987936392733,0.113636363636364,-0.0102040816326531,-0.680412371134021,1.09677419354839,0.0923076923076922,0,0.056338028169014,0.293333333333333,0.11340206185567,-0.0185185185185185,0.00806643272069868,0.130570352085228,-0.0347046655941163,-0.121071428571429,0.0115129351212244,-0.0994911622924478,-0.092639405204461,0.247623729924615,0.0179955339550768,-0.0388387096774193,0.0796080010739697,0.00559345143300752,"Passenger Car Leasing","5"
"Detroit",532292,82,75,40,22,8,11,21,22,21,8,18,0.00000956356663654143,0.117891810983932,-0.0853658536585366,-0.466666666666667,-0.45,-0.636363636363636,0.375,0.909090909090909,0.0476190476190477,-0.0454545454545454,-0.619047619047619,1.25,0.0943054075759175,0.0355036855036854,0.0652509194447739,-0.0197126628800535,-0.114064985230629,0.0101308027699409,0.0666497397486352,0.036895977148298,-0.0387970615243343,0.121686171483162,0.0482274033854999,0.00559721246120679,"Recreational Goods Rental","5"
"Detroit",532411,19,22,21,27,56,24,23,18,17,12,7,0.00000371916480309945,0.0830709871655275,0.157894736842105,-0.0454545454545454,0.285714285714286,1.07407407407407,-0.571428571428571,-0.0416666666666666,-0.217391304347826,-0.0555555555555556,-0.294117647058823,-0.416666666666667,-0.0725010774524964,0.296432964329643,0.00582813770669555,-0.0855679827516507,0.0475979958738579,-0.259811506541004,0.0585328772329912,0.114542190305206,0.0159471649484537,-0.209449817662914,0.089851584436422,-0.014178335763986,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing","5"
"Detroit",532412,407,369,285,618,204,178,262,131,135,128,178,0.000094573047850243,0.177342243739171,-0.0933660933660934,-0.227642276422764,1.16842105263158,-0.669902912621359,-0.127450980392157,0.471910112359551,-0.5,0.0305343511450382,-0.0518518518518518,0.390625,0.0060975099119655,0.0500198217763759,0.0543180288579919,-0.100003113906707,-0.0553412334573133,-0.0580339156869208,0.0254874895503236,0.0912262076287254,0.0372828353022931,0.0933407027769404,-0.00847133074955198,0.00579631405599789,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing","5"
"Detroit",532420,130,92,106,94,90,85,90,108,140,61,45,0.0000239089165913536,0.413200473781787,-0.292307692307692,0.152173913043478,-0.113207547169811,-0.0425531914893617,-0.0555555555555556,0.0588235294117647,0.2,0.296296296296296,-0.564285714285714,-0.262295081967213,-0.0112457334634793,-0.00487439070116236,0.359206229590555,-0.334318979855849,-0.168933925596891,-0.0200434274260899,-0.0119311402761206,0.212351216146283,0.00654524758110409,-0.056403731976251,0.0521348314606742,0.00278849768517056,"Office Machinery and Equipment Rental and Leasing","5"
"Detroit",532490,1161,1211,1188,1373,1371,1070,1165,1021,1243,1290,1168,0.000620569212860022,0.712460451483559,0.0430663221360896,-0.0189925681255161,0.155723905723906,-0.0014566642388929,-0.219547775346462,0.0887850467289719,-0.123605150214592,0.21743388834476,0.0378117457763476,-0.0945736434108527,-0.00357995282034441,0.0268223527582041,0.00544105139288575,0.103191341429498,-0.0678564300795159,-0.0829379880776642,0.0381047173173099,0.0429795696124617,0.136302248249407,0.0619937476903409,-0.00574626163829584,0.0043748883823281,"Other Commercial and Industrial Machinery and Equipment Rental and Leasing","5"
"Detroit",533110,413,421,366,604,735,710,725,605,731,560,555,0.000294876637960027,1.01873464185236,0.0193704600484261,-0.130641330166271,0.650273224043716,0.216887417218543,-0.0340136054421769,0.0211267605633803,-0.16551724137931,0.208264462809917,-0.233926128590971,-0.0089285714285714,-0.0259381956861993,-0.0182739457339,0.091971629316373,0.0169243436099167,0.0588640997960896,-0.141740534111183,-0.00267273807166901,0.108751033912324,0.112705896395321,-0.0684115959130038,0.0113420461742184,-0.000536377497680803,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)","5"
"Detroit",541199,266,327,328,759,693,550,519,233,519,396,266,0.000141328262517779,0.824290931368771,0.229323308270677,0.00305810397553508,1.3140243902439,-0.0869565217391305,-0.206349206349206,-0.0563636363636364,-0.551059730250482,1.2274678111588,-0.236994219653179,-0.328282828282828,-0.0507510814870094,0.0377053260328521,0.0246432425950354,0.193340745508807,0.116216348747119,0.0704652286605456,-0.0797389912586696,0.235417409917945,0.0550481897267443,-0.271280963459696,-0.022958824357951,-0.0187970340073782,"All Other Legal Services","5"
"Detroit",541214,12550,14889,13884,13012,8890,7065,4807,5426,5063,4679,5068,0.002692675317444,0.99422061652175,0.186374501992032,-0.0674994962724159,-0.062806107749928,-0.316784506609284,-0.205286839145107,-0.319603680113234,0.128770542958186,-0.0669001105786952,-0.0758443610507604,0.0831374225261807,0.00129897287848105,-0.0786514097292417,-0.0576932294468203,0.0396160193516299,-0.115868558893803,0.0568676521225835,0.0694755949627794,-0.15882212140005,-0.130788930781817,0.319627093044452,-0.0733131298893509,0.0104303592766797,"Payroll Services","5"
"Detroit",541310,2847,2899,2607,3061,2325,1995,1706,1740,1976,1904,1934,0.00102755210417062,0.76274225167743,0.0182648401826484,-0.100724387719903,0.174146528576908,-0.240444299248612,-0.141935483870968,-0.144862155388471,0.0199296600234466,0.135632183908046,-0.0364372469635628,0.0157563025210083,0.00613973714723626,0.0765129413024277,0.0321087231101254,0.0146081761460817,-0.140018139771211,-0.139309004367729,-0.0461211763498255,-0.00977246894399497,0.0249066087074645,0.0509751684924153,0.0310425061006754,0.00156514063131348,"Architectural Services","5"
"Detroit",541320,999,502,429,319,275,247,225,225,217,201,186,0.0000988235219109281,0.510080741361992,-0.497497497497497,-0.145418326693227,-0.256410256410256,-0.137931034482759,-0.101818181818182,-0.0890688259109311,0,-0.0355555555555556,-0.0737327188940092,-0.0746268656716418,0.0353845509373106,0.0480548079275753,-0.012233272633889,-0.171732450957221,-0.182199520602671,-0.118741058655222,-0.089325308837504,0.0659565217391305,-0.0245136028062161,-0.0306071249372805,0.0142770876466529,0.00652946466027941,"Landscape Architectural Services","5"
"Detroit",541330,46183,44610,40583,36806,32256,31399,33126,33490,43037,38755,40388,0.0214585182953686,2.61740537142165,-0.0340601520039842,-0.0902712396323694,-0.0930685262301949,-0.123621148725751,-0.0265687003968254,0.0550017516481416,0.0109883475215842,0.28507017020006,-0.0994957826986081,0.0421364985163204,0.0181653968251959,0.0565674577579189,0.0325505610936194,0.0338684023272362,-0.0412851743815321,-0.0359263357037888,-0.0115376276027008,0.0467667423696891,0.0251126087987266,-0.0115951814592729,0.0393853520249936,-0.00132662823487497,"Engineering Services","5"
"Detroit",541340,204,219,204,148,134,114,277,257,318,251,232,0.000123263747759867,1.56577104982783,0.0735294117647058,-0.0684931506849316,-0.274509803921569,-0.0945945945945946,-0.149253731343284,1.42982456140351,-0.072202166064982,0.237354085603113,-0.210691823899371,-0.0756972111553785,0.0113160285283467,0.941905942955261,-0.00614039396767696,-0.370798734677738,-0.161822466614297,-0.132427366447985,-0.0109106622015772,-0.00316732197466141,0.00514955626164126,0.0200566819271855,0.0210515067322077,-0.0341035563750378,"Drafting Services","5"
"Detroit",541360,18,18,19,7,6,6,6,5,3,3,0,0,0,0,0.0555555555555556,-0.631578947368421,-0.142857142857143,0,0,-0.166666666666667,-0.4,0,-1,-0.0503177134756082,0.304488423231147,0.252454139811601,0.00767951864460459,-0.0868164676304212,-0.0972210272735095,0.123701515295912,0.0891357815282843,-0.0132378134247002,-0.0679450757575758,-0.04749809499619,-0.0288877608686743,"Geophysical Surveying and Mapping Services","5"
